timestamp,test-class,test-method,time,description,result
2021-08-27 14:01:58.086,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,2236,"[1] recordIndex=0, moment=2021/08/25 10:00, author=John Doe, text=I'm happy!, info=null",OK
2021-08-27 14:02:00.036,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,1622,"[2] recordIndex=1, moment=2021/08/25 12:00, author=Jane Doe, text=I'm the master of my room!, info=http://www.example.org",OK
2021-08-27 14:02:01.933,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,1625,"[3] recordIndex=2, moment=2021/08/25 16:00, author=Foo Bar, text=Just turning 50!, info=http://www.example1.org",OK
2021-08-27 14:02:04.052,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,1789,"[4] recordIndex=3, moment=2021/08/25 01:00, author=Francisco Borrego, text=Este es un texto muy guay., info=null",OK
2021-08-27 14:02:05.925,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,1621,"[5] recordIndex=4, moment=2021/08/25 13:00, author=Jesus Vargas, text=Hola miren mi proyecto., info=https://github.com/Francisco-Borrego/Acme-Planner/",OK
2021-08-27 14:02:07.786,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,1638,"[6] recordIndex=5, moment=2021/08/25 21:00, author=Antonio Funes, text=Me gusta mucho esta página., info=https://www.us.es/",OK
2021-08-27 14:02:09.649,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,1640,"[7] recordIndex=6, moment=2021/08/25 21:00, author=Usuario de incógnito, text=Esta página está chula, info=https://www.google.es/",OK
2021-08-27 14:02:21.531,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,create,3559,"[1] recordIndex=7, author=12345, text=1, info=null",OK
2021-08-27 14:02:25.254,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,create,3469,"[2] recordIndex=8, author=123456, text=12, info=http://www.example1.org",OK
2021-08-27 14:02:30.271,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,create,4703,"[3] recordIndex=9, author=1234567890123456789012345, text=1234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890, info=https://www.google.es",OK
2021-08-27 14:02:35.975,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,create,5426,"[4] recordIndex=10, author=123456789012345678901234, text=123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789, info=null",OK
2021-08-27 14:02:38.713,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,createNegative,2259,"[1] author=, text=null, info=n",OK
2021-08-27 14:02:41.174,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,createNegative,2187,"[2] author=12345678901234567890123456, text=John Doe hard          core, info=http",OK
2021-08-27 14:02:43.726,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,createNegative,2075,"[3] author=1234, text=null, info=google.es",OK
2021-08-27 14:02:46.156,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,createNegative,2153,"[4] author=, text=12345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901 -- + de 100 caracteres, info=alum.us.es",OK
2021-08-27 14:02:48.923,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,createNegative,2290,"[5] author=, text=sex dd     hard             core, info=https//g",OK
2021-08-27 14:03:00.67,acme.testing.administrator.configuration.AdministratorConfigurationShowTest,showPositive,4013,"[1] spamWords=sex,hard core,viagra,cialis,nigeria,you've won,million dollar,millón de dolares,has ganado,sexo, threshold=10.00",OK
2021-08-27 14:03:14.755,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatePositive,6320,"[1] spamWords=prueba1,prueba2,prueba3,prueba4, threshold=20.00",OK
2021-08-27 14:03:21.233,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatePositive,6277,"[2] spamWords=soloUnaPalabra, threshold=15.34",OK
2021-08-27 14:03:28.025,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatePositive,6390,"[3] spamWords=uno,dos,tres,cuatro,cinco,seis,siete,ocho,nueve,diez, threshold=70.50",OK
2021-08-27 14:03:34.668,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatePositive,6413,"[4] spamWords=hola,que,tal,adios, threshold=41.01",OK
2021-08-27 14:03:41.509,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatePositive,6344,"[5] spamWords=hola,que,tal,adios, threshold=99.99",OK
2021-08-27 14:03:47.92,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatePositive,6226,"[6] spamWords=hola,que,tal,adios, threshold=0.01",OK
2021-08-27 14:03:53.548,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updateNegative,5427,"[1] spamWords=, threshold=-30.00",OK
2021-08-27 14:03:59.239,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updateNegative,5491,"[2] spamWords=, threshold=120.00",OK
2021-08-27 14:04:04.926,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updateNegative,5457,"[3] spamWords=, threshold=50.001",OK
2021-08-27 14:04:10.554,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updateNegative,5426,"[4] spamWords=null, threshold=null",OK
2021-08-27 14:04:16.167,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updateNegative,5412,"[5] spamWords=null, threshold=-3000.0001",OK
2021-08-27 14:04:21.871,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updateNegative,5473,"[6] spamWords=null, threshold=4599.1234",OK
2021-08-27 14:04:37.57,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,7610,"[1] recordIndex=0, title=Tarea 001 act, startExecutionPeriod=2021/07/01 12:00, endExecutionPeriod=2021/07/01 13:00, workload=1.00, description=Descripción de prueba act, link=https://github.com/Francisco-Borrego/Acme-Planner, isPublic=false",OK
2021-08-27 14:04:45.119,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,7349,"[2] recordIndex=1, title=Tarea 002 act, startExecutionPeriod=2021/08/01 10:00, endExecutionPeriod=2021/08/05 13:00, workload=1.50, description=Actualizar correctamente, link=https://youtube.com, isPublic=true",OK
2021-08-27 14:04:52.899,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,7579,"[3] recordIndex=2, title=Tarea 003 act, startExecutionPeriod=2021/08/01 10:00, endExecutionPeriod=2021/10/01 13:00, workload=2.20, description=Descripción de prueba act, link=null, isPublic=true",OK
2021-08-27 14:05:00.48,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,7379,"[4] recordIndex=3, title=Tarea 008 act, startExecutionPeriod=2006/08/01 13:00, endExecutionPeriod=2016/08/12 18:45, workload=6.15, description=Descripcion nueva act, link=null, isPublic=false",OK
2021-08-27 14:05:08.245,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,7565,"[5] recordIndex=4, title=Tarea 11 act, startExecutionPeriod=2021/04/13 11:00, endExecutionPeriod=2022/10/01 23:00, workload=50.10, description=A esta tarea le queda mucho., link=https://twitter.com/?lang=es, isPublic=false",OK
2021-08-27 14:05:15.763,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,7318,"[6] recordIndex=5, title=Tarea muy rara act, startExecutionPeriod=2022/04/10 12:00, endExecutionPeriod=2023/10/01 12:00, workload=80.15, description=Esta tarea es muy peculiar act, link=null, isPublic=true",OK
2021-08-27 14:05:23.374,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,7410,"[7] recordIndex=6, title=Tarea futura act, startExecutionPeriod=2025/04/10 12:00, endExecutionPeriod=2027/10/01 12:00, workload=40.45, description=Esta tarea es para dentro de unos años actualizado, link=https://sevilla.org, isPublic=true",OK
2021-08-27 14:05:31.154,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,7481,"[8] recordIndex=7, title=Tarea también futura act, startExecutionPeriod=2026/04/10 12:00, endExecutionPeriod=2027/10/01 12:00, workload=70.45, description=Esta tarea es para dentro de muchos años, link=https://url.com, isPublic=true",OK
2021-08-27 14:05:38.751,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,7380,"[9] recordIndex=8, title=Tarea de prueba futura, startExecutionPeriod=2024/03/10 12:00, endExecutionPeriod=2027/10/01 12:00, workload=45.55, description=Esta tarea también es de prueba act, link=https://www.amazon.es/, isPublic=false",OK
