timestamp,test-class,test-method,time,description,result
2021-08-27 12:45:14.035,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,1514,"[1] recordIndex=0, moment=2021/08/25 10:00, author=John Doe, text=I'm happy!, info=null",OK
2021-08-27 12:45:15.943,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,1455,"[2] recordIndex=1, moment=2021/08/25 12:00, author=Jane Doe, text=I'm the master of my room!, info=http://www.example.org",OK
2021-08-27 12:45:17.855,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,1464,"[3] recordIndex=2, moment=2021/08/25 16:00, author=Foo Bar, text=Just turning 50!, info=http://www.example1.org",OK
2021-08-27 12:45:19.759,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,1434,"[4] recordIndex=3, moment=2021/08/25 01:00, author=Francisco Borrego, text=Este es un texto muy guay., info=null",OK
2021-08-27 12:45:21.757,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,1542,"[5] recordIndex=4, moment=2021/08/25 13:00, author=Jesus Vargas, text=Hola miren mi proyecto., info=https://github.com/Francisco-Borrego/Acme-Planner/",OK
2021-08-27 12:45:23.646,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,1444,"[6] recordIndex=5, moment=2021/08/25 21:00, author=Antonio Funes, text=Me gusta mucho esta página., info=https://www.us.es/",OK
2021-08-27 12:45:25.53,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,1428,"[7] recordIndex=6, moment=2021/08/25 21:00, author=Usuario de incógnito, text=Esta página está chula, info=https://www.google.es/",OK
2021-08-27 12:45:46.322,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,create,4659,"[1] recordIndex=7, author=12345, text=1, info=null",OK
2021-08-27 12:45:50.981,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,create,4193,"[2] recordIndex=8, author=123456, text=12, info=http://www.example1.org",OK
2021-08-27 12:45:56.004,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,create,4581,"[3] recordIndex=9, author=1234567890123456789012345, text=1234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890, info=https://www.google.es",OK
2021-08-27 12:46:01.673,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,create,5219,"[4] recordIndex=10, author=123456789012345678901234, text=123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789, info=null",OK
2021-08-27 12:46:04.416,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,createNegative,2282,"[1] author=, text=null, info=n",OK
2021-08-27 12:46:07.691,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,createNegative,2831,"[2] author=12345678901234567890123456, text=John Doe hard          core, info=http",OK
2021-08-27 12:46:10.96,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,createNegative,2815,"[3] author=1234, text=null, info=google.es",OK
2021-08-27 12:46:14.258,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,createNegative,2838,"[4] author=, text=12345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901 -- + de 100 caracteres, info=alum.us.es",OK
2021-08-27 12:46:17.008,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,createNegative,2299,"[5] author=, text=sex dd     hard             core, info=https//g",OK
2021-08-27 12:46:38.027,acme.testing.administrator.configuration.AdministratorConfigurationShowTest,showPositive,4242,"[1] spamWords=sex,hard core,viagra,cialis,nigeria,you've won,million dollar,millón de dolares,has ganado,sexo, threshold=10.00",OK
2021-08-27 12:47:02.318,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatePositive,8111,"[1] spamWords=prueba1,prueba2,prueba3,prueba4, threshold=20.00",OK
2021-08-27 12:47:10.876,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatePositive,8100,"[2] spamWords=soloUnaPalabra, threshold=15.34",OK
2021-08-27 12:47:19.488,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatePositive,8161,"[3] spamWords=uno,dos,tres,cuatro,cinco,seis,siete,ocho,nueve,diez, threshold=70.50",OK
2021-08-27 12:47:29.21,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatePositive,9210,"[4] spamWords=hola,que,tal,adios, threshold=41.01",OK
2021-08-27 12:47:38.398,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatePositive,8726,"[5] spamWords=hola,que,tal,adios, threshold=99.99",OK
2021-08-27 12:47:48.707,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatePositive,9841,"[6] spamWords=hola,que,tal,adios, threshold=0.01",OK
2021-08-27 12:47:55.795,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updateNegative,6623,"[1] spamWords=, threshold=-30.00",OK
2021-08-27 12:48:03.378,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updateNegative,7114,"[2] spamWords=, threshold=120.00",OK
2021-08-27 12:48:11.791,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updateNegative,7971,"[3] spamWords=, threshold=50.001",OK
2021-08-27 12:48:18.725,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updateNegative,6494,"[4] spamWords=null, threshold=null",OK
2021-08-27 12:48:25.718,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updateNegative,6540,"[5] spamWords=null, threshold=-3000.0001",OK
2021-08-27 12:48:33.191,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updateNegative,7032,"[6] spamWords=null, threshold=4599.1234",OK
2021-08-27 12:48:57.49,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,8670,"[1] recordIndex=0, title=Tarea 001 act, startExecutionPeriod=2021/07/01 12:00, endExecutionPeriod=2021/07/01 13:00, workload=1.00, description=Descripción de prueba act, link=https://github.com/Francisco-Borrego/Acme-Planner, isPublic=false",OK
2021-08-27 12:49:06.306,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,8375,"[2] recordIndex=1, title=Tarea 002 act, startExecutionPeriod=2021/08/01 10:00, endExecutionPeriod=2021/08/05 13:00, workload=1.50, description=Actualizar correctamente, link=https://youtube.com, isPublic=true",OK
2021-08-27 12:49:15.36,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,8616,"[3] recordIndex=2, title=Tarea 003 act, startExecutionPeriod=2021/08/01 10:00, endExecutionPeriod=2021/10/01 13:00, workload=2.20, description=Descripción de prueba act, link=null, isPublic=true",OK
2021-08-27 12:49:24.22,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,8424,"[4] recordIndex=3, title=Tarea 008 act, startExecutionPeriod=2006/08/01 13:00, endExecutionPeriod=2016/08/12 18:45, workload=6.15, description=Descripcion nueva act, link=null, isPublic=false",OK
2021-08-27 12:49:33.292,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,8632,"[5] recordIndex=4, title=Tarea 11 act, startExecutionPeriod=2021/04/13 11:00, endExecutionPeriod=2022/10/01 23:00, workload=50.10, description=A esta tarea le queda mucho., link=https://twitter.com/?lang=es, isPublic=false",OK
2021-08-27 12:49:42.15,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,8399,"[6] recordIndex=5, title=Tarea muy rara act, startExecutionPeriod=2022/04/10 12:00, endExecutionPeriod=2023/10/01 12:00, workload=80.15, description=Esta tarea es muy peculiar act, link=null, isPublic=true",OK
2021-08-27 12:49:51.084,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,8486,"[7] recordIndex=6, title=Tarea futura act, startExecutionPeriod=2025/04/10 12:00, endExecutionPeriod=2027/10/01 12:00, workload=40.45, description=Esta tarea es para dentro de unos años actualizado, link=https://sevilla.org, isPublic=true",OK
2021-08-27 12:49:59.87,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,8342,"[8] recordIndex=7, title=Tarea también futura act, startExecutionPeriod=2026/04/10 12:00, endExecutionPeriod=2027/10/01 12:00, workload=70.45, description=Esta tarea es para dentro de muchos años, link=https://url.com, isPublic=true",OK
2021-08-27 12:50:08.692,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,8365,"[9] recordIndex=8, title=Tarea de prueba futura, startExecutionPeriod=2024/03/10 12:00, endExecutionPeriod=2027/10/01 12:00, workload=45.55, description=Esta tarea también es de prueba act, link=https://www.amazon.es/, isPublic=false",OK
2021-08-27 12:50:17.694,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,8559,"[10] recordIndex=9, title=Tarea 18 antigua act, startExecutionPeriod=2007/04/10 12:00, endExecutionPeriod=2008/10/01 12:00, workload=4.45, description=Mas tareas de prueba act, link=null, isPublic=false",OK
2021-08-27 12:50:24.731,acme.testing.manager.tasks.ManagerTaskUpdateTest,updateNegative,6578,"[1] recordIndex=0, title=null, startExecutionPeriod=2021/07/01 12:00, endExecutionPeriod=2021/07/01 13:00, workload=1.00, description=Descripción de prueba act, link=https://github.com/Francisco-Borrego/Acme-Planner, isPublic=false",OK
2021-08-27 12:50:31.796,acme.testing.manager.tasks.ManagerTaskUpdateTest,updateNegative,6618,"[2] recordIndex=1, title=Tarea 002 act, startExecutionPeriod=null, endExecutionPeriod=2021/08/05 13:00, workload=1.50, description=Actualizar correctamente, link=https://youtube.com, isPublic=true",OK
2021-08-27 12:50:38.866,acme.testing.manager.tasks.ManagerTaskUpdateTest,updateNegative,6574,"[3] recordIndex=2, title=Tarea 003 act, startExecutionPeriod=2021/08/01 10:00, endExecutionPeriod=null, workload=2.20, description=Descripción de prueba act, link=null, isPublic=true",OK
2021-08-27 12:50:46.362,acme.testing.manager.tasks.ManagerTaskUpdateTest,updateNegative,7058,"[4] recordIndex=3, title=Tarea 008 act, startExecutionPeriod=2006/08/01 13:00, endExecutionPeriod=2016/08/12 18:45, workload=null, description=Descripcion nueva act, link=null, isPublic=false",OK
2021-08-27 12:50:53.423,acme.testing.manager.tasks.ManagerTaskUpdateTest,updateNegative,6621,"[5] recordIndex=4, title=Tarea 11 act, startExecutionPeriod=2021/04/13 11:00, endExecutionPeriod=2020/10/01 23:00, workload=50.10, description=A esta tarea le queda mucho., link=https://twitter.com/?lang=es, isPublic=false",OK
2021-08-27 12:51:00.372,acme.testing.manager.tasks.ManagerTaskUpdateTest,updateNegative,6511,"[6] recordIndex=5, title=Tarea muy rara act, startExecutionPeriod=2022/04/10 12:00, endExecutionPeriod=2023/10/01 12:00, workload=80.15, description=null, link=null, isPublic=true",OK
2021-08-27 12:51:07.393,acme.testing.manager.tasks.ManagerTaskUpdateTest,updateNegative,6575,"[7] recordIndex=6, title=Tarea futura act, startExecutionPeriod=2025/04/10 12:00, endExecutionPeriod=2025/04/10 14:00, workload=40.45, description=Esta tarea es para dentro de unos años actualizado, link=https://sevilla.org, isPublic=true",OK
2021-08-27 12:51:14.383,acme.testing.manager.tasks.ManagerTaskUpdateTest,updateNegative,6547,"[8] recordIndex=7, title=Tarea también futura, startExecutionPeriod=2026/04/10 12:00, endExecutionPeriod=2027/10/01 12:00, workload=70.45, description=nigeria nigeria sex cialis hola prueba sexo, link=null, isPublic=true",OK
2021-08-27 12:51:21.431,acme.testing.manager.tasks.ManagerTaskUpdateTest,updateNegative,6591,"[9] recordIndex=8, title=Tarea de prueba futura, startExecutionPeriod=2024/04/10 12:00, endExecutionPeriod=2027/10/01 12:00, workload=45.65, description=Esta tarea también es de prueba, link=https://www.amazon.es/, isPublic=false",OK
2021-08-27 12:51:28.702,acme.testing.manager.tasks.ManagerTaskUpdateTest,updateNegative,6817,"[10] recordIndex=9, title=Tarea 18 antigua antigua antigua antigua antigua antigua antigua antigua antiguaantiguaantiguaantiguaantiguaantiguaantiguaantiguaantiguaantigua, startExecutionPeriod=2007/04/10 12:00, endExecutionPeriod=2007/10/01 12:00, workload=4.45, description=Mas tareas de prueba, link=https://www.google.es/, isPublic=true",OK
2021-08-27 12:51:52.606,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,8550,"[1] recordIndex=10, title=Tarea nueva test, startExecutionPeriod=2022/07/01 12:00, endExecutionPeriod=2022/07/01 14:00, workload=1.34, description=Descripción de prueba test, link=https://google.es, isPublic=true",OK
2021-08-27 12:52:01.656,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,8587,"[2] recordIndex=11, title=Tarea de prueba test, startExecutionPeriod=2022/08/01 10:00, endExecutionPeriod=2022/08/04 13:00, workload=3.29, description=Descripción de prueba test, link=https://google.es, isPublic=true",OK
2021-08-27 12:52:10.727,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,8618,"[3] recordIndex=12, title=Tarea test prueba, startExecutionPeriod=2022/08/01 10:00, endExecutionPeriod=2022/09/01 13:00, workload=1.20, description=Descripción de prueba, link=https://google.es, isPublic=true",OK
2021-08-27 12:52:19.505,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,8338,"[4] recordIndex=13, title=Tarea de test, startExecutionPeriod=2025/08/01 16:00, endExecutionPeriod=2026/08/12 18:45, workload=0.00, description=Es una tarea larga, hay que empezar cuanto antes posible, link=https://google.es, isPublic=false",OK
2021-08-27 12:52:28.288,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,8336,"[5] recordIndex=14, title=1234567890123456789012345678901234567890123456789012345678901234567890123456789, startExecutionPeriod=2026/08/01 18:44, endExecutionPeriod=2026/08/01 18:45, workload=0.01, description=Es una tarea larga, hay que empezar cuanto antes posible, link=https://google.es, isPublic=false",OK
2021-08-27 12:52:37.334,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,8609,"[6] recordIndex=15, title=12345678901234567890123456789012345678901234567890123456789012345678901234567890, startExecutionPeriod=2025/08/01 16:00, endExecutionPeriod=2126/08/12 18:45, workload=99.00, description=Es una tarea larga, hay que empezar cuanto antes posible, link=null, isPublic=true",OK
