timestamp,test-class,test-method,time,description,result
2021-05-30 11:41:52.825,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,6764,"[3] recordIndex=2, title=Tarea 003 act, startExecutionPeriod=2021/08/01 10:00, endExecutionPeriod=2021/10/01 13:00, workload=2.20, description=Descripción de prueba act, link=null, isPublic=true",OK
2021-05-30 11:41:59.694,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,6606,"[4] recordIndex=3, title=Tarea 008 act, startExecutionPeriod=2006/08/01 13:00, endExecutionPeriod=2016/08/12 18:45, workload=6.15, description=Descripcion nueva act, link=null, isPublic=false",OK
2021-05-30 11:42:06.886,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,6912,"[5] recordIndex=4, title=Tarea 11 act, startExecutionPeriod=2021/04/13 11:00, endExecutionPeriod=2022/10/01 23:00, workload=50.10, description=A esta tarea le queda mucho., link=https://twitter.com/?lang=es, isPublic=false",OK
2021-05-30 11:42:13.735,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,6557,"[6] recordIndex=5, title=Tarea muy rara act, startExecutionPeriod=2022/04/10 12:00, endExecutionPeriod=2023/10/01 12:00, workload=80.15, description=Esta tarea es muy peculiar act, link=null, isPublic=true",OK
2021-05-30 11:42:20.537,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,6527,"[7] recordIndex=6, title=Tarea futura act, startExecutionPeriod=2025/04/10 12:00, endExecutionPeriod=2027/10/01 12:00, workload=40.45, description=Esta tarea es para dentro de unos años actualizado, link=https://sevilla.org, isPublic=true",OK
2021-05-30 11:42:27.347,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,6502,"[8] recordIndex=7, title=Tarea también futura act, startExecutionPeriod=2026/04/10 12:00, endExecutionPeriod=2027/10/01 12:00, workload=70.45, description=Esta tarea es para dentro de muchos años, link=https://url.com, isPublic=true",OK
2021-05-30 11:42:34.127,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,6517,"[9] recordIndex=8, title=Tarea de prueba futura, startExecutionPeriod=2024/03/10 12:00, endExecutionPeriod=2027/10/01 12:00, workload=45.55, description=Esta tarea también es de prueba act, link=https://www.amazon.es/, isPublic=false",OK
2021-05-30 11:42:41.197,acme.testing.manager.tasks.ManagerTaskUpdateTest,updatePositive,6794,"[10] recordIndex=9, title=Tarea 18 antigua act, startExecutionPeriod=2007/04/10 12:00, endExecutionPeriod=2008/10/01 12:00, workload=4.45, description=Mas tareas de prueba act, link=null, isPublic=false",OK
2021-05-30 11:42:46.312,acme.testing.manager.tasks.ManagerTaskUpdateTest,updateNegative,4837,"[1] recordIndex=0, title=null, startExecutionPeriod=2021/07/01 12:00, endExecutionPeriod=2021/07/01 13:00, workload=1.00, description=Descripción de prueba act, link=https://github.com/Francisco-Borrego/Acme-Planner, isPublic=false",OK
2021-05-30 11:42:51.502,acme.testing.manager.tasks.ManagerTaskUpdateTest,updateNegative,4877,"[2] recordIndex=1, title=Tarea 002 act, startExecutionPeriod=null, endExecutionPeriod=2021/08/05 13:00, workload=1.50, description=Actualizar correctamente, link=https://youtube.com, isPublic=true",OK
2021-05-30 11:42:56.534,acme.testing.manager.tasks.ManagerTaskUpdateTest,updateNegative,4769,"[3] recordIndex=2, title=Tarea 003 act, startExecutionPeriod=2021/08/01 10:00, endExecutionPeriod=null, workload=2.20, description=Descripción de prueba act, link=null, isPublic=true",OK
2021-05-30 11:43:01.655,acme.testing.manager.tasks.ManagerTaskUpdateTest,updateNegative,4850,"[4] recordIndex=3, title=Tarea 008 act, startExecutionPeriod=2006/08/01 13:00, endExecutionPeriod=2016/08/12 18:45, workload=null, description=Descripcion nueva act, link=null, isPublic=false",OK
2021-05-30 11:43:06.681,acme.testing.manager.tasks.ManagerTaskUpdateTest,updateNegative,4743,"[5] recordIndex=4, title=Tarea 11 act, startExecutionPeriod=2021/04/13 11:00, endExecutionPeriod=2020/10/01 23:00, workload=50.10, description=A esta tarea le queda mucho., link=https://twitter.com/?lang=es, isPublic=false",OK
2021-05-30 11:43:11.737,acme.testing.manager.tasks.ManagerTaskUpdateTest,updateNegative,4772,"[6] recordIndex=5, title=Tarea muy rara act, startExecutionPeriod=2022/04/10 12:00, endExecutionPeriod=2023/10/01 12:00, workload=80.15, description=null, link=null, isPublic=true",OK
2021-05-30 11:43:16.925,acme.testing.manager.tasks.ManagerTaskUpdateTest,updateNegative,4871,"[7] recordIndex=6, title=Tarea futura act, startExecutionPeriod=2025/04/10 12:00, endExecutionPeriod=2025/04/10 14:00, workload=40.45, description=Esta tarea es para dentro de unos años actualizado, link=https://sevilla.org, isPublic=true",OK
2021-05-30 11:43:21.971,acme.testing.manager.tasks.ManagerTaskUpdateTest,updateNegative,4772,"[8] recordIndex=7, title=Tarea también futura, startExecutionPeriod=2026/04/10 12:00, endExecutionPeriod=2027/10/01 12:00, workload=70.45, description=nigeria nigeria sex cialis hola prueba sexo, link=null, isPublic=true",OK
2021-05-30 11:43:27.045,acme.testing.manager.tasks.ManagerTaskUpdateTest,updateNegative,4795,"[9] recordIndex=8, title=Tarea de prueba futura, startExecutionPeriod=2024/04/10 12:00, endExecutionPeriod=2027/10/01 12:00, workload=45.65, description=Esta tarea también es de prueba, link=https://www.amazon.es/, isPublic=false",OK
2021-05-30 11:43:32.473,acme.testing.manager.tasks.ManagerTaskUpdateTest,updateNegative,5154,"[10] recordIndex=9, title=Tarea 18 antigua antigua antigua antigua antigua antigua antigua antigua antiguaantiguaantiguaantiguaantiguaantiguaantiguaantiguaantiguaantigua, startExecutionPeriod=2007/04/10 12:00, endExecutionPeriod=2007/10/01 12:00, workload=4.45, description=Mas tareas de prueba, link=https://www.google.es/, isPublic=true",OK
2021-05-30 11:43:55.639,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,6859,"[1] recordIndex=10, title=Tarea nueva test, startExecutionPeriod=2021/07/01 12:00, endExecutionPeriod=2021/07/01 14:00, workload=1.34, description=Descripción de prueba test, link=https://google.es, isPublic=true",OK
2021-05-30 11:44:02.184,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,6272,"[2] recordIndex=11, title=Tarea de prueba test, startExecutionPeriod=2021/08/01 10:00, endExecutionPeriod=2021/08/04 13:00, workload=3.29, description=Descripción de prueba test, link=https://google.es, isPublic=true",OK
2021-05-30 11:44:08.857,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,6339,"[3] recordIndex=12, title=Tarea test prueba, startExecutionPeriod=2021/08/01 10:00, endExecutionPeriod=2021/09/01 13:00, workload=1.20, description=Descripción de prueba, link=https://google.es, isPublic=true",OK
2021-05-30 11:44:15.708,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,6540,"[4] recordIndex=13, title=Tarea de test, startExecutionPeriod=2025/08/01 16:00, endExecutionPeriod=2026/08/12 18:45, workload=0.00, description=Es una tarea larga, hay que empezar cuanto antes posible, link=https://google.es, isPublic=false",OK
2021-05-30 11:44:22.588,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,6592,"[5] recordIndex=14, title=1234567890123456789012345678901234567890123456789012345678901234567890123456789, startExecutionPeriod=2026/08/01 18:44, endExecutionPeriod=2026/08/01 18:45, workload=0.01, description=Es una tarea larga, hay que empezar cuanto antes posible, link=https://google.es, isPublic=false",OK
2021-05-30 11:44:30.292,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,7366,"[6] recordIndex=15, title=12345678901234567890123456789012345678901234567890123456789012345678901234567890, startExecutionPeriod=2025/08/01 16:00, endExecutionPeriod=2126/08/12 18:45, workload=99,999.00, description=Es una tarea larga, hay que empezar cuanto antes posible, link=null, isPublic=true",OK
2021-05-30 11:44:36.917,acme.testing.manager.tasks.ManagerTaskCreateTest,createPositive,6362,"[7] recordIndex=16, title=T, startExecutionPeriod=2025/08/01 16:00, endExecutionPeriod=2126/08/12 18:45, workload=99,998.59, description=Es una tarea larga, hay que empezar cuanto antes posible, link=null, isPublic=false",OK
2021-05-30 11:44:41.645,acme.testing.manager.tasks.ManagerTaskCreateTest,createNegative,4440,"[1] recordIndex=0, title=Tarea nueva test, startExecutionPeriod=2021/09/01 12:00, endExecutionPeriod=2021/08/01 14:00, workload=1.34, description=Descripción de prueba test, link=https://google.es, isPublic=true",OK
2021-05-30 11:44:46.364,acme.testing.manager.tasks.ManagerTaskCreateTest,createNegative,4436,"[2] recordIndex=1, title=Tarea de prueba test, startExecutionPeriod=2021/03/01 10:00, endExecutionPeriod=2021/08/04 13:00, workload=3.29, description=Descripción de prueba test, link=https://google.es, isPublic=true",OK
2021-05-30 11:44:50.967,acme.testing.manager.tasks.ManagerTaskCreateTest,createNegative,4338,"[3] recordIndex=2, title=Tarea test prueba, startExecutionPeriod=2021/08/01 10:00, endExecutionPeriod=2021/09/01 13:00, workload=1.78, description=Descripción de prueba, link=https://google.es, isPublic=true",OK
2021-05-30 11:44:55.341,acme.testing.manager.tasks.ManagerTaskCreateTest,createNegative,4094,"[4] recordIndex=3, title=Tarea de test, startExecutionPeriod=2025/08/01 16:00, endExecutionPeriod=2025/08/01 17:00, workload=6.15, description=Es una tarea larga, hay que empezar cuanto antes posible, link=https://google.es, isPublic=false",OK
2021-05-30 11:44:59.743,acme.testing.manager.tasks.ManagerTaskCreateTest,createNegative,4112,"[5] recordIndex=4, title=Tarea erronea prueba, startExecutionPeriod=2025/08/01 16:00, endExecutionPeriod=2026/10/01 17:00, workload=6.15, description=nigeria sex viagra nigeria, link=https://google.es, isPublic=false",OK
2021-05-30 11:45:04.192,acme.testing.manager.tasks.ManagerTaskCreateTest,createNegative,4151,"[6] recordIndex=5, title=null, startExecutionPeriod=2025/08/01 16:00, endExecutionPeriod=2025/10/01 17:00, workload=1.00, description=Descripción de prueba, link=null, isPublic=false",OK
2021-05-30 11:45:08.627,acme.testing.manager.tasks.ManagerTaskCreateTest,createNegative,4146,"[7] recordIndex=6, title=Tarea erronea prueba, startExecutionPeriod=null, endExecutionPeriod=2025/10/01 17:00, workload=1.00, description=Descripción de prueba, link=https://google.es, isPublic=false",OK
2021-05-30 11:45:13.065,acme.testing.manager.tasks.ManagerTaskCreateTest,createNegative,4142,"[8] recordIndex=7, title=Tarea fallo, startExecutionPeriod=2025/08/01 16:00, endExecutionPeriod=2025/10/01 17:00, workload=null, description=Descripción de prueba, link=https://google.es, isPublic=false",OK
2021-05-30 11:45:17.45,acme.testing.manager.tasks.ManagerTaskCreateTest,createNegative,4126,"[9] recordIndex=8, title=Tarea con fallos, startExecutionPeriod=2025/08/01 16:00, endExecutionPeriod=null, workload=2.00, description=Descripción de prueba, link=null, isPublic=false",OK
2021-05-30 11:45:22.128,acme.testing.manager.tasks.ManagerTaskCreateTest,createNegative,4395,"[10] recordIndex=9, title=Tarea con mas fallos, startExecutionPeriod=2025/08/01 16:00, endExecutionPeriod=2025/10/01 17:00, workload=2.00, description=null, link=null, isPublic=true",OK
2021-05-30 11:45:26.808,acme.testing.manager.tasks.ManagerTaskCreateTest,createNegative,4404,"[11] recordIndex=10, title=Tarea con mas fallos, startExecutionPeriod=2025/08/01 16:00, endExecutionPeriod=2025/10/01 17:00, workload=-2.00, description=e, link=null, isPublic=true",OK
2021-05-30 11:45:31.298,acme.testing.manager.tasks.ManagerTaskCreateTest,createNegative,4201,"[12] recordIndex=11, title=null, startExecutionPeriod=null, endExecutionPeriod=null, workload=null, description=null, link=null, isPublic=false",OK
2021-05-30 11:45:35.974,acme.testing.manager.tasks.ManagerTaskCreateTest,createNegative,4371,"[13] recordIndex=12, title=Tarea con mas fallos, startExecutionPeriod=2025/08/01 16:00, endExecutionPeriod=2025/10/01 17:00, workload=2.00, description=e, link=n, isPublic=true",OK
2021-05-30 11:45:57.133,acme.testing.manager.tasks.ManagerTaskDeleteTest,delete,5432,"[1] recordIndex=0, title=Tarea 001, startExecutionPeriod=2021/07/01 12:00, endExecutionPeriod=2021/07/01 13:00, workload=1.00, description=Descripción de prueba, link=https://github.com/Francisco-Borrego/Acme-Planner, isPublic=true",OK
2021-05-30 11:46:02.331,acme.testing.manager.tasks.ManagerTaskDeleteTest,delete,4901,"[2] recordIndex=1, title=Tarea 002, startExecutionPeriod=2021/08/01 10:00, endExecutionPeriod=2021/08/04 13:00, workload=1.20, description=Descripción de prueba, link=null, isPublic=true",OK
2021-05-30 11:46:08.138,acme.testing.manager.tasks.ManagerTaskDeleteTest,delete,5540,"[3] recordIndex=2, title=Tarea 003, startExecutionPeriod=2021/08/01 10:00, endExecutionPeriod=2021/09/01 13:00, workload=1.20, description=Descripción de prueba, link=null, isPublic=false",OK
2021-05-30 11:46:13.404,acme.testing.manager.tasks.ManagerTaskDeleteTest,delete,4979,"[4] recordIndex=3, title=Tarea 008, startExecutionPeriod=2005/08/01 16:00, endExecutionPeriod=2016/08/12 18:45, workload=6.15, description=Es una tarea larga, hay que empezar cuanto antes posible, link=null, isPublic=false",OK
2021-05-30 11:46:18.684,acme.testing.manager.tasks.ManagerTaskDeleteTest,delete,4998,"[5] recordIndex=4, title=Tarea 11, startExecutionPeriod=2021/04/13 11:00, endExecutionPeriod=2022/10/01 23:00, workload=50.10, description=A esta tarea le queda mucho., link=https://twitter.com/?lang=es, isPublic=true",OK
2021-05-30 11:46:24.466,acme.testing.manager.tasks.ManagerTaskDeleteTest,delete,5464,"[6] recordIndex=5, title=Tarea muy rara, startExecutionPeriod=2021/04/10 12:00, endExecutionPeriod=2023/10/01 12:00, workload=80.15, description=Esta tarea es muy peculiar, link=null, isPublic=true",OK
2021-05-30 11:46:29.685,acme.testing.manager.tasks.ManagerTaskDeleteTest,delete,4942,"[7] recordIndex=6, title=Tarea futura, startExecutionPeriod=2025/04/10 12:00, endExecutionPeriod=2027/10/01 12:00, workload=90.45, description=Esta tarea es para dentro de unos años, link=null, isPublic=true",OK
2021-05-30 11:46:34.953,acme.testing.manager.tasks.ManagerTaskDeleteTest,delete,4988,"[8] recordIndex=7, title=Tarea también futura, startExecutionPeriod=2026/04/10 12:00, endExecutionPeriod=2027/10/01 12:00, workload=70.45, description=Esta tarea es para dentro de muchos años, link=null, isPublic=true",OK
2021-05-30 11:46:40.157,acme.testing.manager.tasks.ManagerTaskDeleteTest,delete,4893,"[9] recordIndex=8, title=Tarea de prueba futura, startExecutionPeriod=2024/04/10 12:00, endExecutionPeriod=2027/10/01 12:00, workload=45.45, description=Esta tarea también es de prueba, link=https://www.amazon.es/, isPublic=false",OK
2021-05-30 11:46:45.44,acme.testing.manager.tasks.ManagerTaskDeleteTest,delete,5008,"[10] recordIndex=9, title=Tarea 18 antigua, startExecutionPeriod=2007/04/10 12:00, endExecutionPeriod=2007/10/01 12:00, workload=4.45, description=Mas tareas de prueba, link=https://www.google.es/, isPublic=true",OK
2021-05-30 11:47:04.936,acme.testing.manager.tasks.ManagerTaskListShowTest,listAndShowPositive,4246,"[1] recordIndex=0, title=Tarea 001, startExecutionPeriod=2021/07/01 12:00, endExecutionPeriod=2021/07/01 13:00, workload=1.00, description=Descripción de prueba, link=https://github.com/Francisco-Borrego/Acme-Planner, isPublic=true",OK
2021-05-30 11:47:09.391,acme.testing.manager.tasks.ManagerTaskListShowTest,listAndShowPositive,4196,"[2] recordIndex=1, title=Tarea 002, startExecutionPeriod=2021/08/01 10:00, endExecutionPeriod=2021/08/04 13:00, workload=1.20, description=Descripción de prueba, link=null, isPublic=true",OK
2021-05-30 11:47:13.997,acme.testing.manager.tasks.ManagerTaskListShowTest,listAndShowPositive,4296,"[3] recordIndex=2, title=Tarea 003, startExecutionPeriod=2021/08/01 10:00, endExecutionPeriod=2021/09/01 13:00, workload=1.20, description=Descripción de prueba, link=null, isPublic=false",OK
2021-05-30 11:47:18.561,acme.testing.manager.tasks.ManagerTaskListShowTest,listAndShowPositive,4278,"[4] recordIndex=3, title=Tarea 008, startExecutionPeriod=2005/08/01 16:00, endExecutionPeriod=2016/08/12 18:45, workload=6.15, description=Es una tarea larga, hay que empezar cuanto antes posible, link=null, isPublic=false",OK
2021-05-30 11:47:23.153,acme.testing.manager.tasks.ManagerTaskListShowTest,listAndShowPositive,4320,"[5] recordIndex=4, title=Tarea 11, startExecutionPeriod=2021/04/13 11:00, endExecutionPeriod=2022/10/01 23:00, workload=50.10, description=A esta tarea le queda mucho., link=https://twitter.com/?lang=es, isPublic=true",OK
2021-05-30 11:47:27.807,acme.testing.manager.tasks.ManagerTaskListShowTest,listAndShowPositive,4347,"[6] recordIndex=5, title=Tarea muy rara, startExecutionPeriod=2021/04/10 12:00, endExecutionPeriod=2023/10/01 12:00, workload=80.15, description=Esta tarea es muy peculiar, link=null, isPublic=true",OK
2021-05-30 11:47:32.299,acme.testing.manager.tasks.ManagerTaskListShowTest,listAndShowPositive,4240,"[7] recordIndex=6, title=Tarea futura, startExecutionPeriod=2025/04/10 12:00, endExecutionPeriod=2027/10/01 12:00, workload=90.45, description=Esta tarea es para dentro de unos años, link=null, isPublic=true",OK
2021-05-30 11:47:36.826,acme.testing.manager.tasks.ManagerTaskListShowTest,listAndShowPositive,4258,"[8] recordIndex=7, title=Tarea también futura, startExecutionPeriod=2026/04/10 12:00, endExecutionPeriod=2027/10/01 12:00, workload=70.45, description=Esta tarea es para dentro de muchos años, link=null, isPublic=true",OK
2021-05-30 11:47:41.39,acme.testing.manager.tasks.ManagerTaskListShowTest,listAndShowPositive,4297,"[9] recordIndex=8, title=Tarea de prueba futura, startExecutionPeriod=2024/04/10 12:00, endExecutionPeriod=2027/10/01 12:00, workload=45.45, description=Esta tarea también es de prueba, link=https://www.amazon.es/, isPublic=false",OK
2021-05-30 11:47:45.986,acme.testing.manager.tasks.ManagerTaskListShowTest,listAndShowPositive,4275,"[10] recordIndex=9, title=Tarea 18 antigua, startExecutionPeriod=2007/04/10 12:00, endExecutionPeriod=2007/10/01 12:00, workload=4.45, description=Mas tareas de prueba, link=https://www.google.es/, isPublic=true",OK
2021-05-30 11:47:49.607,acme.testing.manager.tasks.ManagerTaskListShowTest,listNegative,3374,"listNegative()",OK
2021-05-30 11:48:07.635,acme.testing.anonymous.task.AnonymousTasksListTest,list,2217,"[1] recordIndex=0, title=Tarea 001, startExecutionPeriod=2021/07/01 12:00, endExecutionPeriod=2021/07/01 13:00, workload=1.00, description=Descripción de prueba, link=https://github.com/Francisco-Borrego/Acme-Planner, isPublic=true",OK
2021-05-30 11:48:09.543,acme.testing.anonymous.task.AnonymousTasksListTest,list,1636,"[2] recordIndex=1, title=Tarea 002, startExecutionPeriod=2021/08/01 10:00, endExecutionPeriod=2021/08/04 13:00, workload=1.20, description=Descripción de prueba, link=null, isPublic=true",OK
2021-05-30 11:48:11.443,acme.testing.anonymous.task.AnonymousTasksListTest,list,1642,"[3] recordIndex=2, title=Tarea 10, startExecutionPeriod=2021/04/22 09:00, endExecutionPeriod=2021/08/01 22:00, workload=1.30, description=Esta tarea aún no ha acabado., link=https://github.com/, isPublic=true",OK
2021-05-30 11:48:13.319,acme.testing.anonymous.task.AnonymousTasksListTest,list,1626,"[4] recordIndex=3, title=Tarea 11, startExecutionPeriod=2021/04/13 11:00, endExecutionPeriod=2022/10/01 23:00, workload=50.10, description=A esta tarea le queda mucho., link=https://twitter.com/?lang=es, isPublic=true",OK
2021-05-30 11:48:15.32,acme.testing.anonymous.task.AnonymousTasksListTest,list,1692,"[5] recordIndex=4, title=Tarea muy rara, startExecutionPeriod=2021/04/10 12:00, endExecutionPeriod=2023/10/01 12:00, workload=80.15, description=Esta tarea es muy peculiar, link=null, isPublic=true",OK
2021-05-30 11:48:17.21,acme.testing.anonymous.task.AnonymousTasksListTest,list,1619,"[6] recordIndex=5, title=Tarea futura, startExecutionPeriod=2025/04/10 12:00, endExecutionPeriod=2027/10/01 12:00, workload=90.45, description=Esta tarea es para dentro de unos años, link=null, isPublic=true",OK
2021-05-30 11:48:19.165,acme.testing.anonymous.task.AnonymousTasksListTest,list,1690,"[7] recordIndex=6, title=Tarea 14, startExecutionPeriod=2021/04/22 09:00, endExecutionPeriod=2021/08/01 22:00, workload=1.30, description=Esta tarea aún no ha acabado., link=https://twitter.com/?lang=es, isPublic=true",OK
2021-05-30 11:48:39.753,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,4848,"[1] recordIndex=0, title=Tarea 004, startExecutionPeriod=2021/01/01 10:00, endExecutionPeriod=2021/01/01 13:00, workload=1.50, description=Descripción de prueba, link=null, isPublic=true",OK
2021-05-30 11:48:44.318,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,4275,"[2] recordIndex=1, title=Tarea 005, startExecutionPeriod=2021/01/01 10:00, endExecutionPeriod=2021/02/01 13:00, workload=1.25, description=Descripción de prueba, link=null, isPublic=true",OK
2021-05-30 11:48:48.949,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,4345,"[3] recordIndex=2, title=Tarea 006, startExecutionPeriod=2008/04/10 07:00, endExecutionPeriod=2008/04/11 17:00, workload=9.10, description=Es una tarea complicada, tened cuidado., link=https://www.google.es/, isPublic=true",OK
2021-05-30 11:48:53.478,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,4239,"[4] recordIndex=3, title=Tarea 007, startExecutionPeriod=2016/03/02 16:00, endExecutionPeriod=2016/03/02 16:15, workload=0.10, description=Es una tarea muy fácil y corta, hacedlo lo antes posible., link=https://www.youtube.com/, isPublic=true",OK
2021-05-30 11:48:58.181,acme.testing.authenticated.task.AuthenticatedTaskListTest,listPositive,4411,"[5] recordIndex=4, title=Tarea con título más largo de lo normal, startExecutionPeriod=2015/07/01 08:00, endExecutionPeriod=2016/08/01 19:00, workload=10.25, description=Esta es una descripción muy larga así que esto se usa para rellenar   todo lo posible y no se me ocurre nada más que poner, espero que sea suficiente., link=https://www.us.es/, isPublic=true",OK
