timestamp,test-class,test-method,time,description,result
2021-06-05 17:25:00.31,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,992,"[1] recordIndex=0, moment=2021/06/02 10:00, author=John Doe, text=I'm happy!, info=null",OK
2021-06-05 17:25:01.562,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,959,"[2] recordIndex=1, moment=2021/06/02 16:00, author=Foo Bar, text=Just turning 50!, info=http://www.example1.org",OK
2021-06-05 17:25:02.982,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,1007,"[3] recordIndex=2, moment=2021/06/02 01:00, author=Francisco Borrego, text=Este es un texto muy guay., info=null",OK
2021-06-05 17:25:04.243,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,979,"[4] recordIndex=3, moment=2021/06/02 13:00, author=Jesus Vargas, text=Hola miren mi proyecto., info=https://github.com/Francisco-Borrego/Acme-Planner/",OK
2021-06-05 17:25:05.428,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,917,"[5] recordIndex=4, moment=2021/06/02 21:00, author=Antonio Funes, text=Me gusta mucho esta página., info=https://www.us.es/",OK
2021-06-05 17:25:06.668,acme.testing.anonymous.shouts.AnonymousShoutsListTest,list,910,"[6] recordIndex=5, moment=2021/06/02 21:00, author=Usuario de incógnito, text=Esta página está chula, info=https://www.google.es/",OK
2021-06-05 17:25:26.369,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,create,4069,"[1] recordIndex=6, author=12345, text=12345, info=null",OK
2021-06-05 17:25:29.718,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,create,3024,"[2] recordIndex=7, author=123456, text=123456, info=http://www.example1.org",OK
2021-06-05 17:25:33.514,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,create,3505,"[3] recordIndex=8, author=1234567890123456789012345, text=1234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890, info=https://www.google.es",OK
2021-06-05 17:25:37.7,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,create,3887,"[4] recordIndex=9, author=123456789012345678901234, text=123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789, info=null",OK
2021-06-05 17:25:39.623,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,createNegative,1575,"[1] author=, text=null, info=n",OK
2021-06-05 17:25:41.563,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,createNegative,1634,"[2] author=12345678901234567890123456, text=John Doe hard          core, info=http",OK
2021-06-05 17:25:43.445,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,createNegative,1601,"[3] author=1234, text=1234, info=google.es",OK
2021-06-05 17:25:45.477,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,createNegative,1740,"[4] author=, text=12345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901 -- + de 100 caracteres, info=alum.us.es",OK
2021-06-05 17:25:47.406,acme.testing.anonymous.shouts.AnonymousShoutsCreateTest,createNegative,1635,"[5] author=, text=sex dd     hard             core, info=https//g",OK
2021-06-05 17:26:06.26,acme.testing.administrator.configuration.AdministratorConfigurationShowTest,showPositive,3359,"[1] spamWords=sex,hard core,viagra,cialis,nigeria,you've won,million dollar,millón de dolares,has ganado,sexo, threshold=10.00",OK
2021-06-05 17:26:29.394,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatePositive,6648,"[1] spamWords=prueba1,prueba2,prueba3,prueba4, threshold=20.00",OK
2021-06-05 17:26:35.907,acme.testing.administrator.configuration.AdministratorConfigurationUpdateTest,updatePositive,6219,"[2] spamWords=soloUnaPalabra, threshold=15.34",OK
